initial_beta,lcc_values
3.4609279372227775,1926.254638671875
3.6828859008582806,1544.0926513671875
3.5343516369075934,1891.4974365234375
3.4746361845466467,1937.363037109375
2.9759486488197044,2895.546875
4.036347099814867,939.2408447265625
3.1595348432161434,3861.58544921875
3.00208677131561,2826.68212890625
3.0129909126096805,2782.9365234375
3.500031561307435,1903.79736328125
4.199481631466055,864.4111328125
3.3833258045998442,2741.4912109375
3.9377888590004,1049.427978515625
4.198206775061515,864.9505004882812
3.721436397113115,1331.990234375
3.5017009557797523,1898.37451171875
4.194634157263323,865.32666015625
3.5000858023937305,1903.6219482421875
3.2981849405440244,2448.32177734375
4.162202905136082,880.1576538085938
4.199989111079626,864.2470703125
3.5002701655576494,1903.0216064453125
3.015821571875947,2768.998779296875
4.195402289567331,865.2529907226562
3.521131339364624,1837.531005859375
2.542291461902775,3520.1884765625
4.199801983602678,864.28271484375
2.5159896226872602,3583.310546875
3.850184949485042,1022.4918212890625
4.127817028398155,897.3467407226562
2.7308981308052522,2946.4423828125
4.1999999951182305,864.2435302734375
3.0029086033497006,2822.40966796875
4.1947299672066904,865.2949829101562
3.501495525858563,1899.041015625
3.0025196318843586,2825.59423828125
4.055093946892293,923.2833862304688
3.371727484559848,2887.028076171875
3.560867949719,1801.5589599609375
3.5000016021121514,1903.89599609375
2.568188114953894,3471.192138671875
4.195974715187199,865.5439453125
3.069127537367451,2783.220947265625
3.4527655839358715,1971.1844482421875
3.101187370729897,4087.60009765625
2.511202887947479,3572.080078125
2.5816959607470578,3397.886962890625
3.5000002098038085,1903.90087890625
3.0403351139682764,2957.565673828125
4.1990724996345525,864.449462890625
4.015307852863935,970.3790893554688
4.199995020293076,864.245361328125
3.494243028918765,1907.8514404296875
2.925661294605358,6880.5927734375
3.4517719275237115,1963.80224609375
3.5882161690467034,1710.375732421875
3.6829860312934413,1537.60205078125
3.561684676827403,1798.9207763671875
3.4842081221077588,1888.3428955078125
3.199579578453217,3547.669677734375
2.671586746826174,3173.731201171875
3.645512121358091,1505.9439697265625
3.6057547005689883,1736.3564453125
4.075784241435363,928.1493530273438
3.745897191732194,1280.19921875
3.292766822350424,3489.796875
4.19943465707671,864.4658203125
3.0038088480253995,2817.5703125
4.199813178075512,864.3034057617188
2.500273355568067,3615.344482421875
3.497769330401596,1907.162109375
3.4996368398107096,1904.2403564453125
2.6946983001522136,2992.31005859375
3.500172304029686,1903.340087890625
3.530990759802074,1806.8228759765625
4.1881343699527,866.87548828125
